21        	1.0                 	123.203715          	123.203715          	1.0                 	0.004036789003520575	0.0021511714952481315
43        	1.0                 	349.522089          	419.12448           	0.8339338446659093  	0.008181317101569467	0.0056847238513663394
65        	1.0                 	515.510075          	606.766496          	0.8496020765787307  	0.010731706846147377	0.008279963522672613
86        	1.0                 	691.3987070000001   	802.470658          	0.8615875236151003  	0.014348828958601734	0.010195374086398331
108       	1.0                 	933.947907          	1082.788306         	0.8625397058915042  	0.01898571292473939 	0.01224960983279544 
130       	1.0                 	1052.974958         	1230.016278         	0.856065872324984   	0.02323725623449022 	0.013944360697099036
152       	1.0                 	1163.537582         	1340.578902         	0.8679366654690198  	0.027228986520198145	0.015321020464050086
173       	1.0                 	1668.5027209999998  	2199.002293         	0.7587544252733528  	0.033259347888792465	0.019184389227447994
195       	1.0                 	1823.0281019999998  	2415.057772         	0.7548590030168436  	0.039390399091508904	0.02260567215430806 
217       	0.9                 	1823.0281019999998  	2415.057772         	0.7548590030168436  	0.04429524005368205 	0.025342698495796113
239       	0.8181818181818182  	1823.0281019999998  	2415.057772         	0.7548590030168436  	0.04830829175000553 	0.027582083684286333
260       	0.8333333333333334  	2087.417556         	2716.216938         	0.768501781576034   	0.05299777709920853 	0.030170270234862354
282       	0.8461538461538461  	2259.242344         	2888.041726         	0.7822748278395198  	0.057920163652887026	0.032562647207871484
304       	0.8571428571428571  	2372.665309         	3001.464691         	0.7905024890396086  	0.06256491522448371 	0.03480043645998876 
326       	0.8666666666666667  	2651.174328         	3279.97371          	0.8082913347497532  	0.06796386764524749 	0.037112005422668244
347       	0.8125              	2651.174328         	3279.97371          	0.8082913347497532  	0.07268795101341581 	0.039134628265012794
369       	0.8235294117647058  	2785.396119         	3414.195501         	0.8158279507380792  	0.0773817573912316  	0.04111211543929187 
391       	0.8333333333333334  	3332.920646         	4248.897362000001   	0.7844201358705354  	0.08359544841814245 	0.044026656800087924
413       	0.8421052631578947  	3385.105009         	4301.952181000001   	0.7868764845761542  	0.08948460711114975 	0.04663798697979243 
